,objectid,artist,title,url,stolen,painting
1009,12135,James McNeill Whistler,The Violet Note,https://www.gardnermuseum.org/experience/collection/12135#object-details,False,True
1010,12136,"Italian, Venice",Settee (Divano),https://www.gardnermuseum.org/experience/collection/12136#object-details,False,True
1011,12138,"Italian, Venice",Table,https://www.gardnermuseum.org/experience/collection/12138#object-details,False,True
1012,12139,"Italian, Venice",Armchair (Poltrona),https://www.gardnermuseum.org/experience/collection/12139#object-details,False,True
1016,12144,Anders Zorn,Morning Toilet (or With His Mother),https://www.gardnermuseum.org/experience/collection/12144#object-details,False,True
1018,12146,"Italian, Venice",Mirror (Specchiera),https://www.gardnermuseum.org/experience/collection/12146#object-details,False,True
1020,12150,"Italian, Piedmont",Commode,https://www.gardnermuseum.org/experience/collection/12150#object-details,False,True
1021,12152,"Italian, Venice",Toilette Mirror (Specchio da toilette),https://www.gardnermuseum.org/experience/collection/12152#object-details,False,True
1022,12153,"Italian, Venice",Armchair (Poltrona),https://www.gardnermuseum.org/experience/collection/12153#object-details,False,True
1033,12173,Dutch,Side Chair,https://www.gardnermuseum.org/experience/collection/12173#object-details,False,True
1034,12174,"Italian, Northern Italy",Sedan Chair,https://www.gardnermuseum.org/experience/collection/12174#object-details,False,True
1038,12178,Japanese,Cup or Incense Burner,https://www.gardnermuseum.org/experience/collection/12178#object-details,False,True
1040,12180,Chinese,Plum Cup,https://www.gardnermuseum.org/experience/collection/12180#object-details,False,True
1043,12185,Studio of                              Paolo Veronese,The Coronation of Hebe,https://www.gardnermuseum.org/experience/collection/12185#object-details,False,True
1046,12188,"Italian, Netherlands, Italy, and France",Leather Wall Panels,https://www.gardnermuseum.org/experience/collection/12188#object-details,False,True
1047,12193,Giovanni Battista Moroni,Portrait of a Bearded Man in Black,https://www.gardnermuseum.org/experience/collection/12193#object-details,False,True
1049,12197,Italian,Venus Wounded by a Rose Thorn,https://www.gardnermuseum.org/experience/collection/12197#object-details,False,True
1051,12199,"Italian, Central Italy",Commode (Comò),https://www.gardnermuseum.org/experience/collection/12199#object-details,False,True
1056,12204,Francesco Torbido,Portrait of a Lady in a Turban,https://www.gardnermuseum.org/experience/collection/12204#object-details,False,True
1057,12205,"Spanish, Valencia",Hispano-Moresque Plate,https://www.gardnermuseum.org/experience/collection/12205#object-details,False,True
1059,12207,Bonifazio de' Pitati,Virgin and Child in a Landscape with St. Joseph,https://www.gardnermuseum.org/experience/collection/12207#object-details,False,True
1061,12210,Follower of                              Jacopo Tintoretto,Zacharias Vendramin,https://www.gardnermuseum.org/experience/collection/12210#object-details,False,True
1062,12211,Paris Bordone,Christ Disputing in the Temple,https://www.gardnermuseum.org/experience/collection/12211#object-details,False,True
1066,12220,English,Settee,https://www.gardnermuseum.org/experience/collection/12220#object-details,False,True
1067,12221,Sofonisba Anguissola,Juana of Austria and a Young Girl,https://www.gardnermuseum.org/experience/collection/12221#object-details,False,True
1074,12232,Persian,Furnishing or Garment Fabric,https://www.gardnermuseum.org/experience/collection/12232#object-details,False,True
1075,12235,"Italian, Venice",Vase,https://www.gardnermuseum.org/experience/collection/12235#object-details,False,True
1077,12237,Studio of                              Bonifazio de' Pitati,The Continence of Scipio,https://www.gardnermuseum.org/experience/collection/12237#object-details,False,True
1080,12241,"Italian, Venice",Vase,https://www.gardnermuseum.org/experience/collection/12241#object-details,False,True
1082,12249,"Italian, Venice",Frame with God the Father Blessing,https://www.gardnermuseum.org/experience/collection/12249#object-details,False,True
1087,12255,Circle of                              Giovanni Bellini,Christ Carrying the Cross,https://www.gardnermuseum.org/experience/collection/12255#object-details,False,True
1088,12256,William Morris Hunt,William Amory Gardner,https://www.gardnermuseum.org/experience/collection/12256#object-details,False,True
1100,12273,Italian,Cabinet,https://www.gardnermuseum.org/experience/collection/12273#object-details,False,True
1114,12298,"Italian, Venice",Decanter,https://www.gardnermuseum.org/experience/collection/12298#object-details,False,True
1117,12307,German,Decanter,https://www.gardnermuseum.org/experience/collection/12307#object-details,False,True
1122,12326,"Italian, Venice",Footed Bowl,https://www.gardnermuseum.org/experience/collection/12326#object-details,False,True
1123,12327,"Italian, Venice",Candelabra Base,https://www.gardnermuseum.org/experience/collection/12327#object-details,False,True
1125,12329,"Italian, Venice",Plate with swan (Tazza),https://www.gardnermuseum.org/experience/collection/12329#object-details,False,True
1126,12330,"Italian, Venice",Bottle with Stopper,https://www.gardnermuseum.org/experience/collection/12330#object-details,False,True
1132,12336,Andreas Martin Andersen,Florence Hackett,https://www.gardnermuseum.org/experience/collection/12336#object-details,False,True
1144,12355,Augustus Edwin John,Miss Alick Schepeler,https://www.gardnermuseum.org/experience/collection/12355#object-details,False,True
1148,12369,Traditionally attributed to                              Anthony van Dyck,The Rape of Europa,https://www.gardnermuseum.org/experience/collection/12369#object-details,False,True
1149,12370,Paul Manship,Rape of Europa,https://www.gardnermuseum.org/experience/collection/12370#object-details,False,True
1151,12372,Diego Velázquez,King Philip IV of Spain,https://www.gardnermuseum.org/experience/collection/12372#object-details,False,True
1152,12375,Benvenuto Cellini,Bindo Altoviti,https://www.gardnermuseum.org/experience/collection/12375#object-details,False,True
1153,12377,Baccio Bandinelli,Self Portrait,https://www.gardnermuseum.org/experience/collection/12377#object-details,False,True
1155,12379,Bartolomeo Veneto,A Girl with a Lute,https://www.gardnermuseum.org/experience/collection/12379#object-details,False,True
1156,12380,Studio of                              Bonifazio de' Pitati,The Story of Antiochus and Stratonica,https://www.gardnermuseum.org/experience/collection/12380#object-details,False,True
1158,12382,"Italian, Venice",Chest for Laces (Cofano),https://www.gardnermuseum.org/experience/collection/12382#object-details,False,True
1159,12390,Dutch,Side Chair,https://www.gardnermuseum.org/experience/collection/12390#object-details,False,True
1160,12391,"Persian, Herat",Carpet,https://www.gardnermuseum.org/experience/collection/12391#object-details,False,True
1161,12396,Attributed to                              Paolo Uccello,A Young Lady of Fashion,https://www.gardnermuseum.org/experience/collection/12396#object-details,False,True
1166,12401,Giovanni della Robbia,Lamentation over the Dead Christ,https://www.gardnermuseum.org/experience/collection/12401#object-details,False,True
1168,12403,Italian,Furnishing and Garment Fabric,https://www.gardnermuseum.org/experience/collection/12403#object-details,False,True
1177,12414,"Indian, Northern India",Helmet (Kulah Khud),https://www.gardnermuseum.org/experience/collection/12414#object-details,False,True
1182,12419,Sandro Botticelli,Virgin and Child with an Angel,https://www.gardnermuseum.org/experience/collection/12419#object-details,False,True
1183,12421,Syrian,Fragment of a Mosque Lamp,https://www.gardnermuseum.org/experience/collection/12421#object-details,False,True
1184,12422,Egyptian,Mamluk Bowl,https://www.gardnermuseum.org/experience/collection/12422#object-details,False,True
1189,12429,British,Châtelaine with Watch and Ornaments,https://www.gardnermuseum.org/experience/collection/12429#object-details,False,True
1195,12435,Italian,Furnishing and Garment Fabric,https://www.gardnermuseum.org/experience/collection/12435#object-details,False,True
1198,12438,"Italian, Venice",Platter (Salver),https://www.gardnermuseum.org/experience/collection/12438#object-details,False,True
1202,12443,French,Cupid Corbeille and Lid,https://www.gardnermuseum.org/experience/collection/12443#object-details,False,True
1205,12447,French,Etui,https://www.gardnermuseum.org/experience/collection/12447#object-details,False,True
1206,12451,Matteo di Giovanni Civitali,Virgin Adoring the Christ Child,https://www.gardnermuseum.org/experience/collection/12451#object-details,False,True
1214,12469,Benedetto da Maiano,Virgin and Child,https://www.gardnermuseum.org/experience/collection/12469#object-details,False,True
1222,12487,After                              Piero della Francesca,Battista Sforza,https://www.gardnermuseum.org/experience/collection/12487#object-details,False,True
1223,12488,After                              Bernardino Luini,Nursing Virgin and Child,https://www.gardnermuseum.org/experience/collection/12488#object-details,False,True
1225,12491,Follower of                              Domenico Tintoretto,A Procurator of San Marco,https://www.gardnermuseum.org/experience/collection/12491#object-details,False,True
1226,12492,Joseph Lindon Smith,The Adoration of Kings,https://www.gardnermuseum.org/experience/collection/12492#object-details,False,True
1233,12505,"Italian, Umbria",Man of Sorrows,https://www.gardnermuseum.org/experience/collection/12505#object-details,False,True
1234,12506,Italian,Saint Lawrence,https://www.gardnermuseum.org/experience/collection/12506#object-details,False,True
1275,12590,After                              Benedetto da Maiano,Virgin and Child,https://www.gardnermuseum.org/experience/collection/12590#object-details,False,True
1284,12601,James McNeill Whistler,Study of Harmony in Blue and Gold: The Peacock Room,https://www.gardnermuseum.org/experience/collection/12601#object-details,False,True
1285,12602,James McNeill Whistler,Study of Harmony in Blue and Gold: The Peacock Room,https://www.gardnermuseum.org/experience/collection/12602#object-details,False,True
1286,12603,James McNeill Whistler,Study of Harmony in Blue and Gold: The Peacock Room,https://www.gardnermuseum.org/experience/collection/12603#object-details,False,True
1287,12604,James McNeill Whistler,Study of Harmony in Blue and Gold: The Peacock Room,https://www.gardnermuseum.org/experience/collection/12604#object-details,False,True
1290,12607,Augustus Saint-Gaudens,Mildred Howells,https://www.gardnermuseum.org/experience/collection/12607#object-details,False,True
1298,12620,Italian,Armchair,https://www.gardnermuseum.org/experience/collection/12620#object-details,False,True
1302,12626,Italian,Crucified Christ (fragment),https://www.gardnermuseum.org/experience/collection/12626#object-details,False,True
1303,12627,"German, Rhineland Palatinate",Head of a Bishop,https://www.gardnermuseum.org/experience/collection/12627#object-details,False,True
1307,12631,Attributed to                              Nardon Pénicaud,Pietà,https://www.gardnermuseum.org/experience/collection/12631#object-details,False,True
1308,12632,German,Top of Crozier,https://www.gardnermuseum.org/experience/collection/12632#object-details,False,True
1310,12634,European,Virgin and Child,https://www.gardnermuseum.org/experience/collection/12634#object-details,False,True
1313,12637,Workshop of                              Jean Pénicaud,The Entombment,https://www.gardnermuseum.org/experience/collection/12637#object-details,False,True
1314,12638,Italian,Cope,https://www.gardnermuseum.org/experience/collection/12638#object-details,False,True
1315,12639,"French, Utrecht",Frieze,https://www.gardnermuseum.org/experience/collection/12639#object-details,False,True
1324,12658,German,Ecclesiastical Case,https://www.gardnermuseum.org/experience/collection/12658#object-details,False,True
1326,12660,Italian,Triptych with Crucifixion,https://www.gardnermuseum.org/experience/collection/12660#object-details,False,True
1327,12661,"French, Limoges",Reliquary Casket,https://www.gardnermuseum.org/experience/collection/12661#object-details,False,True
1342,12676,German,Escutcheon,https://www.gardnermuseum.org/experience/collection/12676#object-details,False,True
1366,12721,French,Female Saint,https://www.gardnermuseum.org/experience/collection/12721#object-details,False,True
1368,12723,Circle of                              Hans Degler,Saint Michael,https://www.gardnermuseum.org/experience/collection/12723#object-details,False,True
1371,12729,German,A Procession,https://www.gardnermuseum.org/experience/collection/12729#object-details,False,True
1372,12731,Circle of                              Hans Leinberger,Nativity,https://www.gardnermuseum.org/experience/collection/12731#object-details,False,True
1373,12733,"German, Upper Rhine",Pietà,https://www.gardnermuseum.org/experience/collection/12733#object-details,False,True
1376,12736,French,Virgin Annunciate,https://www.gardnermuseum.org/experience/collection/12736#object-details,False,True
1377,12737,"Italian, Venice",Sanctuary Lamp,https://www.gardnermuseum.org/experience/collection/12737#object-details,False,True
1385,12745,"Greek, Corfu",Saint Spyridon,https://www.gardnermuseum.org/experience/collection/12745#object-details,False,True
1388,12753,"Spanish, Castilla y León",Lectern,https://www.gardnermuseum.org/experience/collection/12753#object-details,False,True
1390,12755,"German, Franconia",Saint James,https://www.gardnermuseum.org/experience/collection/12755#object-details,False,True
1391,12756,"German, Swabia",Virgin,https://www.gardnermuseum.org/experience/collection/12756#object-details,False,True
1392,12757,"German, Swabia",Saint John,https://www.gardnermuseum.org/experience/collection/12757#object-details,False,True
1393,12758,"German, Franconia",Virgin Annunciate,https://www.gardnermuseum.org/experience/collection/12758#object-details,False,True
1396,12761,"German, Ulm",Female Saint,https://www.gardnermuseum.org/experience/collection/12761#object-details,False,True
1397,12764,"French, Soissons",Soisson Window with Scenes from the Lives of Saints Nicasius and Eutropia,https://www.gardnermuseum.org/experience/collection/12764#object-details,False,True
1400,12774,Francesco Terilli,Crucifix,https://www.gardnermuseum.org/experience/collection/12774#object-details,False,True
1401,12776,Italian,Angel,https://www.gardnermuseum.org/experience/collection/12776#object-details,False,True
1405,12784,"German, Bavaria",Saint Agnes,https://www.gardnermuseum.org/experience/collection/12784#object-details,False,True
1406,12785,"German, Bavaria",Saint Margaret,https://www.gardnermuseum.org/experience/collection/12785#object-details,False,True
1408,12787,"German, Bavaria",Saint Stephen,https://www.gardnermuseum.org/experience/collection/12787#object-details,False,True
1410,12789,"German, Bavaria",Saint Peter (?),https://www.gardnermuseum.org/experience/collection/12789#object-details,False,True
1411,12790,"German, Bavaria",Saint Barbara,https://www.gardnermuseum.org/experience/collection/12790#object-details,False,True
1412,12791,"German, Bavaria",Saint Lawrence (?),https://www.gardnermuseum.org/experience/collection/12791#object-details,False,True
1413,12792,"German, Bavaria",Saint Dorothea,https://www.gardnermuseum.org/experience/collection/12792#object-details,False,True
1416,12796,Jacopo Tintoretto,The Wedding Feast at Cana,https://www.gardnermuseum.org/experience/collection/12796#object-details,False,True
1421,12803,"Italian, Venice",The Virgin and Child,https://www.gardnermuseum.org/experience/collection/12803#object-details,False,True
1440,12834,Italian,Three Leather Cushions,https://www.gardnermuseum.org/experience/collection/12834#object-details,False,True
1441,12835,Spanish,Pennant,https://www.gardnermuseum.org/experience/collection/12835#object-details,False,True
1443,12837,"Italian, Venice",Angel Gabriel,https://www.gardnermuseum.org/experience/collection/12837#object-details,False,True
1445,12845,Italian,Dominican Nun,https://www.gardnermuseum.org/experience/collection/12845#object-details,False,True
1447,12847,"Italian, L'Aquila",Saint Agnes,https://www.gardnermuseum.org/experience/collection/12847#object-details,False,True
1456,38534,Spanish,Pair of Candelabra,https://www.gardnermuseum.org/experience/collection/38534#object-details,False,True
1457,38534,Spanish,Pair of Candelabra,https://www.gardnermuseum.org/experience/collection/38534#object-details,False,True
1463,12871,Workshop of                              Lorenzo Ghiberti,Virgin and Child,https://www.gardnermuseum.org/experience/collection/12871#object-details,False,True
1465,18204,Italian,Angel Candlestick,https://www.gardnermuseum.org/experience/collection/18204#object-details,False,True
1466,12880,"Italian, Veneto",Gabled Shrine with the Virgin and Child,https://www.gardnermuseum.org/experience/collection/12880#object-details,False,True
1476,12894,Giotto,The Presentation of the Christ Child in the Temple,https://www.gardnermuseum.org/experience/collection/12894#object-details,False,True
1479,12899,Simone Martini,Virgin and Child with Saints Helen,https://www.gardnermuseum.org/experience/collection/12899#object-details,False,True
1481,12904,After                              Jan Gossaert Mabuse,Anna Van Bergen,https://www.gardnermuseum.org/experience/collection/12904#object-details,False,True
1482,12910,Alessandro Allori,Portrait of a Lady in Black and White,https://www.gardnermuseum.org/experience/collection/12910#object-details,False,True
1483,12911,Italian,Cope,https://www.gardnermuseum.org/experience/collection/12911#object-details,False,True
1499,12939,"German, Nuremberg",Plate,https://www.gardnermuseum.org/experience/collection/12939#object-details,False,True
1509,12951,Chinese,Round Fan,https://www.gardnermuseum.org/experience/collection/12951#object-details,False,True
1516,12960,Bartolomé Bermejo,Saint Engracia,https://www.gardnermuseum.org/experience/collection/12960#object-details,False,True
1519,12964,"German, Nuremberg",Plate: The Annunciation,https://www.gardnermuseum.org/experience/collection/12964#object-details,False,True
1521,12967,Spanish,Sacristy Bench,https://www.gardnermuseum.org/experience/collection/12967#object-details,False,True
1527,12973,"Spanish, Burgos",Bridal Chest,https://www.gardnermuseum.org/experience/collection/12973#object-details,False,True
1540,12990,French,Bookmark or Badge with a Figure of a Warrior,https://www.gardnermuseum.org/experience/collection/12990#object-details,False,True
1543,12995,"Italian, Venice",Armchair (Poltrona a pozzetto),https://www.gardnermuseum.org/experience/collection/12995#object-details,False,True
1544,12997,"Italian, Venice",Side Chair (Sedia),https://www.gardnermuseum.org/experience/collection/12997#object-details,False,True
1545,13001,"Italian, Venice",Four Armchairs,https://www.gardnermuseum.org/experience/collection/13001#object-details,False,True
1546,13004,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13004#object-details,False,True
1547,13005,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13005#object-details,False,True
1548,13012,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13012#object-details,False,True
1549,13014,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13014#object-details,False,True
1550,13015,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13015#object-details,False,True
1551,13016,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13016#object-details,False,True
1552,13017,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13017#object-details,False,True
1553,13018,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13018#object-details,False,True
1554,13019,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13019#object-details,False,True
1556,13021,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13021#object-details,False,True
1557,13022,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13022#object-details,False,True
1558,13023,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13023#object-details,False,True
1559,13024,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13024#object-details,False,True
1560,13027,"Italian, Venice",Paneling from the Palazzoo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13027#object-details,False,True
1561,13030,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13030#object-details,False,True
1562,13031,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13031#object-details,False,True
1563,13035,Auguste Gaspard Louis Desnoyers,A Nymph Embracing a Herm of Pan,https://www.gardnermuseum.org/experience/collection/13035#object-details,False,True
1578,13077,Christian Eriksson,Soap Box,https://www.gardnermuseum.org/experience/collection/13077#object-details,False,True
1580,13079,"Turkish, Kutahya",Small Plate,https://www.gardnermuseum.org/experience/collection/13079#object-details,False,True
1582,13082,"German, Bavaria",Saint Florian,https://www.gardnermuseum.org/experience/collection/13082#object-details,False,True
1586,13091,German,Saint George,https://www.gardnermuseum.org/experience/collection/13091#object-details,False,True
1591,13099,Chinese,Peony Cup,https://www.gardnermuseum.org/experience/collection/13099#object-details,False,True
1592,13100,Chinese,Lotus Cup,https://www.gardnermuseum.org/experience/collection/13100#object-details,False,True
1593,13101,Chinese,Poppy Cup,https://www.gardnermuseum.org/experience/collection/13101#object-details,False,True
1594,13102,Chinese,Magnolia Cup,https://www.gardnermuseum.org/experience/collection/13102#object-details,False,True
1595,13103,Chinese,Hibiscus Cup,https://www.gardnermuseum.org/experience/collection/13103#object-details,False,True
1596,13104,"Turkish, Iznik",Plate,https://www.gardnermuseum.org/experience/collection/13104#object-details,False,True
1601,13133,Chinese,Incense Burner,https://www.gardnermuseum.org/experience/collection/13133#object-details,False,True
1602,13134,Chinese,Vase,https://www.gardnermuseum.org/experience/collection/13134#object-details,False,True
1604,13151,Chamberlain & Co.,Round Dish,https://www.gardnermuseum.org/experience/collection/13151#object-details,False,True
1605,13153,Chamberlain & Co.,Oval Dish,https://www.gardnermuseum.org/experience/collection/13153#object-details,False,True
1606,13155,Chamberlain & Co.,Covered Vase,https://www.gardnermuseum.org/experience/collection/13155#object-details,False,True
1607,13156,Chamberlain & Co.,Covered Vase,https://www.gardnermuseum.org/experience/collection/13156#object-details,False,True
1608,13159,Chamberlain & Co.,Oval Dish,https://www.gardnermuseum.org/experience/collection/13159#object-details,False,True
1609,13164,Japanese,Cigarette Box,https://www.gardnermuseum.org/experience/collection/13164#object-details,False,True
1610,13171,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13171#object-details,False,True
1611,13172,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13172#object-details,False,True
1612,13173,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13173#object-details,False,True
1613,13174,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13174#object-details,False,True
1614,13175,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13175#object-details,False,True
1615,13176,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13176#object-details,False,True
1616,13178,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13178#object-details,False,True
1617,13179,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13179#object-details,False,True
1618,13180,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/13180#object-details,False,True
1631,13227,"Italian, Naples",Pair of Console Tables (Coppia di Console),https://www.gardnermuseum.org/experience/collection/13227#object-details,False,True
1645,13259,John Singer Sargent,El Jaleo,https://www.gardnermuseum.org/experience/collection/13259#object-details,False,True
1651,13271,English,Box,https://www.gardnermuseum.org/experience/collection/13271#object-details,False,True
1653,13273,Fontebasso,Jar,https://www.gardnermuseum.org/experience/collection/13273#object-details,False,True
1654,13279,Meissen Porcelain Manufactory,Bell,https://www.gardnermuseum.org/experience/collection/13279#object-details,False,True
1656,13281,Chinese,Tea Caddy,https://www.gardnermuseum.org/experience/collection/13281#object-details,False,True
1657,13282,Chinese,Fan-Shaped Dish,https://www.gardnermuseum.org/experience/collection/13282#object-details,False,True
1659,13285,"Italian, Venice",Paneling from the Palazzo Morosini on Campo Santo Stefano,https://www.gardnermuseum.org/experience/collection/13285#object-details,False,True
1660,13286,"Italian, Venice",Lyre-back Armchair (Poltrona con schienale con cartella a lira),https://www.gardnermuseum.org/experience/collection/13286#object-details,False,True
1661,13289,"Italian, Venice",Sofa,https://www.gardnermuseum.org/experience/collection/13289#object-details,False,True
1676,13334,"Italian, Piedmont",Armchair,https://www.gardnermuseum.org/experience/collection/13334#object-details,False,True
1677,13336,"Italian, Piedmont",Side Chair,https://www.gardnermuseum.org/experience/collection/13336#object-details,False,True
1678,13340,"Italian, Piedmont",Settee,https://www.gardnermuseum.org/experience/collection/13340#object-details,False,True
1680,13343,Japanese,Paint Brush,https://www.gardnermuseum.org/experience/collection/13343#object-details,False,True
1686,13361,Designed by                              Charles Frederick Worth,Garment Fabric,https://www.gardnermuseum.org/experience/collection/13361#object-details,False,True
1687,13362,American,Trestle Table,https://www.gardnermuseum.org/experience/collection/13362#object-details,False,True
1696,13376,Master of the Gardner Hours,Book of Hours,https://www.gardnermuseum.org/experience/collection/13376#object-details,False,True
1702,13388,Giovanni Maria Mosca,The Virgin of Charity,https://www.gardnermuseum.org/experience/collection/13388#object-details,False,True
1705,13392,"German, Saxony",Altar of the Holy Kinship,https://www.gardnermuseum.org/experience/collection/13392#object-details,False,True
1711,13411,Chinese,Miniature Garden,https://www.gardnermuseum.org/experience/collection/13411#object-details,False,True
1717,13417,Japanese,Sliding Doors (fusamas): Chrysanthemums (recto) and Bamboo (versos),https://www.gardnermuseum.org/experience/collection/13417#object-details,False,True
1721,13421,Koma Kansai II,Medicine Case (Inro): Scenes from a Noh Play,https://www.gardnermuseum.org/experience/collection/13421#object-details,False,True
1725,13425,Dioscorides,Leaf from an Arabic translation of De Materia Medica by Dioscorides: Verbena Recta (Recto) and Verbena Supina (Verso),https://www.gardnermuseum.org/experience/collection/13425#object-details,False,True
1726,13426,Muhammad ibn Ahmad al-Izmiri,Leaf from a copy of the Book of Knowledge of Ingenious Mechanical Devices: The Candle-Clock,https://www.gardnermuseum.org/experience/collection/13426#object-details,False,True
1727,13427,Muhammad ibn Ahmad al-Izmiri,Leaf from a copy of the Book of Knowledge of Ingenious Mechanical Devices: A Water Clock,https://www.gardnermuseum.org/experience/collection/13427#object-details,False,True
1728,13428,Muhammad ibn Ahmad al-Izmiri,Leaf from a copy of the Book of Knowledge of Ingenious Mechanical Devices: A Hydraulic Device,https://www.gardnermuseum.org/experience/collection/13428#object-details,False,True
1730,13430,"Persian, Shiraz",Leaf from the Shahnameh: Kay Kaus Captured by the Divs,https://www.gardnermuseum.org/experience/collection/13430#object-details,False,True
1732,13432,Japanese,Okakura Tea Set,https://www.gardnermuseum.org/experience/collection/13432#object-details,False,True
1733,13434,"Persian, Herat",Fragment of a Tombstone,https://www.gardnermuseum.org/experience/collection/13434#object-details,False,True
1734,35167,"Egyptian, Cairo",Mamluk Shutters,https://www.gardnermuseum.org/experience/collection/35167#object-details,False,True
1735,13438,Spanish,Capital,https://www.gardnermuseum.org/experience/collection/13438#object-details,False,True
1736,13439,Spanish,Capital,https://www.gardnermuseum.org/experience/collection/13439#object-details,False,True
1741,13444,Roman,Small Head of Dionysus,https://www.gardnermuseum.org/experience/collection/13444#object-details,False,True
1756,13462,Attributed to                              Master of Saint Catherine Gualino,Saint Agnes,https://www.gardnermuseum.org/experience/collection/13462#object-details,False,True
1759,13465,"German, Swabia",Head of Christ,https://www.gardnermuseum.org/experience/collection/13465#object-details,False,True
1760,13466,"German, Ravensburg",Saint Elizabeth of Hungary,https://www.gardnermuseum.org/experience/collection/13466#object-details,False,True
1763,13469,Workshop of                              Benedetto da Maiano,Saint John the Baptist,https://www.gardnermuseum.org/experience/collection/13469#object-details,False,True
1765,13472,Bartolomeo Giolfino,Tabernacle in a Triptych,https://www.gardnermuseum.org/experience/collection/13472#object-details,False,True
1771,13480,After                              William Morris Hunt,The Horses of Anahita,https://www.gardnermuseum.org/experience/collection/13480#object-details,False,True
1775,13484,French,Bust of a Woman,https://www.gardnermuseum.org/experience/collection/13484#object-details,False,True
1778,13487,Italian,Madonna della Misericordia (Candelabrum),https://www.gardnermuseum.org/experience/collection/13487#object-details,False,True
1779,13488,"German, Bavaria",Antler Chandelier (Lüsterweibchen),https://www.gardnermuseum.org/experience/collection/13488#object-details,False,True
1787,13502,"Italian, Florence",Cross,https://www.gardnermuseum.org/experience/collection/13502#object-details,False,True
1788,13503,European,Pair of Candelabra,https://www.gardnermuseum.org/experience/collection/13503#object-details,False,True
1801,13550,French,Candle Bracket,https://www.gardnermuseum.org/experience/collection/13550#object-details,False,True
1807,13564,Italian,Tarot Cards (Tarocchi),https://www.gardnermuseum.org/experience/collection/13564#object-details,False,True
1808,13568,English,Inkstand with Man's Bust,https://www.gardnermuseum.org/experience/collection/13568#object-details,False,True
1819,13579,Dutch,Square Bottle,https://www.gardnermuseum.org/experience/collection/13579#object-details,False,True
1820,13583,Apollo Chocolates,Apollo Chocolates Box,https://www.gardnermuseum.org/experience/collection/13583#object-details,False,True
1827,13599,Chinese,Flowerpot,https://www.gardnermuseum.org/experience/collection/13599#object-details,False,True
1828,13600,Japanese,Tip-Top Table,https://www.gardnermuseum.org/experience/collection/13600#object-details,False,True
1829,13601,Japanese,Tip-Top Table,https://www.gardnermuseum.org/experience/collection/13601#object-details,False,True
1832,13608,"Italian, Venice",Toilette Mirror (Specchio da toilette),https://www.gardnermuseum.org/experience/collection/13608#object-details,False,True
1833,13609,John Singer Sargent,Thomas Whittemore,https://www.gardnermuseum.org/experience/collection/13609#object-details,False,True
1842,13622,"Spanish, Basque Provinces",Pair of Lanterns with Brackets,https://www.gardnermuseum.org/experience/collection/13622#object-details,False,True
